Origen,Destino,Distancia carretera (km),Distancia 3D (km),Diferencia (km),Tiempo estimado (min)
San Cristóbal de las Casas,Ostuacán,214.572,215.845,1.273,178.6
San Cristóbal de las Casas,Osumacinta,101.819,102.648,0.829,95.4
San Cristóbal de las Casas,Oxchuc,58.334,58.732,0.398,58.4
San Cristóbal de las Casas,Palenque,231.821,233.633,1.813,227.5
San Cristóbal de las Casas,Pantelhó,74.096,75.419,1.323,99.8
San Cristóbal de las Casas,Pantepec,127.013,128.79,1.777,155.9
San Cristóbal de las Casas,Pichucalco,185.823,188.6,2.777,206.0
San Cristóbal de las Casas,Pijijiapan,292.429,293.425,0.996,220.9
San Cristóbal de las Casas,Pueblo Nuevo Solistahuacán,98.222,99.524,1.302,125.3
San Cristóbal de las Casas,Rayón,117.891,119.552,1.661,142.8
San Cristóbal de las Casas,Reforma,264.859,266.028,1.168,231.2
San Cristóbal de las Casas,Rincón Chamula San Pedro,106.702,108.068,1.365,134.6
San Cristóbal de las Casas,Sabanilla,138.516,141.194,2.679,188.8
San Cristóbal de las Casas,Salto de Agua,204.695,206.351,1.656,204.0
San Cristóbal de las Casas,San Andrés Duraznal,112.282,113.834,1.553,152.4
San Cristóbal de las Casas,San Fernando,86.563,87.158,0.595,85.6
San Cristóbal de las Casas,San Juan Cancuc,58.552,59.384,0.832,80.1
San Cristóbal de las Casas,San Lucas,35.502,35.864,0.361,57.4
San Cristóbal de las Casas,Santiago el Pinar,37.542,38.186,0.644,64.6
San Cristóbal de las Casas,Siltepec,242.01,243.662,1.652,252.0
San Cristóbal de las Casas,Simojovel,99.165,100.961,1.796,132.8
San Cristóbal de las Casas,Sitalá,92.733,94.264,1.531,124.2
San Cristóbal de las Casas,Socoltenango,106.979,107.326,0.347,122.1
San Cristóbal de las Casas,Solosuchiapa,164.226,166.968,2.742,196.0
San Cristóbal de las Casas,Soyaló,82.685,83.634,0.949,89.0
San Cristóbal de las Casas,Suchiapa,86.144,86.778,0.633,91.2
San Cristóbal de las Casas,Suchiate,369.259,372.56,3.301,346.0
San Cristóbal de las Casas,Sunuapa,256.445,257.988,1.544,228.1
San Cristóbal de las Casas,Tapachula,325.497,328.779,3.282,310.0
San Cristóbal de las Casas,Tapalapa,141.398,143.749,2.351,181.9
San Cristóbal de las Casas,Tapilula,132.388,134.21,1.822,156.8
San Cristóbal de las Casas,Tecpatán,181.052,182.325,1.273,153.7
San Cristóbal de las Casas,Tenejapa,36.461,36.912,0.452,44.3
San Cristóbal de las Casas,Teopisca,28.794,28.941,0.147,36.5
San Cristóbal de las Casas,Tila,167.715,170.056,2.341,207.0
San Cristóbal de las Casas,Tonalá,227.068,227.988,0.92,185.4
San Cristóbal de las Casas,Totolapa,46.486,46.872,0.386,71.4
San Cristóbal de las Casas,Tumbalá,148.879,150.82,1.941,182.6
San Cristóbal de las Casas,Tuxtla Chico,345.572,348.883,3.311,321.6
San Cristóbal de las Casas,Tuxtla Gutiérrez,63.188,63.662,0.474,55.8
San Cristóbal de las Casas,Tuzantán,290.044,293.264,3.22,279.4
San Cristóbal de las Casas,Tzimol,103.315,103.57,0.255,100.1
San Cristóbal de las Casas,Unión Juárez,307.084,313.166,6.082,331.8
San Cristóbal de las Casas,Venustiano Carranza,85.548,86.09,0.542,99.2
San Cristóbal de las Casas,Villa Comaltitlán,378.801,379.874,1.073,286.0
San Cristóbal de las Casas,Villa Corzo,165.409,166.338,0.929,177.5
San Cristóbal de las Casas,Villaflores,136.036,136.696,0.66,133.4
San Cristóbal de las Casas,Yajalón,124.872,126.38,1.508,151.3
San Cristóbal de las Casas,Zinacantán,25.331,25.692,0.361,29.2
San Cristóbal de las Casas,Ángel Albino Corzo,217.918,218.824,0.906,237.1
San Fernando,Acacoyagua,308.168,308.99,0.822,253.3
San Fernando,Acala,78.101,78.327,0.226,90.9
San Fernando,Acapetahua,317.647,318.316,0.669,257.8
San Fernando,Aldama,119.575,120.771,1.195,140.7
San Fernando,Altamirano,205.637,206.996,1.358,234.6
San Fernando,Amatenango de la Frontera,291.716,293.076,1.36,281.7
San Fernando,Amatenango del Valle,126.377,127.121,0.744,122.4
San Fernando,Amatán,211.515,214.26,2.745,232.0
San Fernando,Arriaga,136.401,136.92,0.519,114.3
San Fernando,Bejucal de Ocampo,300.136,302.05,1.914,296.7
San Fernando,Bella Vista,292.899,294.633,1.733,282.9
San Fernando,Benemérito de las Américas,425.695,428.408,2.713,398.2
San Fernando,Berriozábal,45.892,46.129,0.238,65.0
San Fernando,Bochil,106.317,107.099,0.782,108.8
San Fernando,Cacahoatán,408.663,409.795,1.132,328.8
San Fernando,Capitán Luis Ángel Vidal,252.729,255.955,3.226,295.7
San Fernando,Catazajá,369.284,363.309,-5.975,315.2
San Fernando,Chalchihuitán,143.237,144.781,1.544,154.8
San Fernando,Chamula,101.398,102.197,0.799,108.3
San Fernando,Chanal,142.272,143.142,0.87,164.1
San Fernando,Chapultenango,136.304,138.453,2.149,180.4
San Fernando,Chenalhó,137.341,138.605,1.264,142.9
San Fernando,Chiapa de Corzo,51.508,51.674,0.166,62.6
San Fernando,Chiapilla,93.175,93.555,0.38,106.9
San Fernando,Chicoasén,46.457,47.203,0.745,62.8
San Fernando,Chicomuselo,242.709,243.681,0.972,299.0
San Fernando,Chilón,220.377,221.941,1.564,212.8
San Fernando,Cintalapa de Figueroa,84.181,84.394,0.213,81.0
San Fernando,Coapilla,72.596,73.625,1.03,95.8
San Fernando,Comitán de Domínguez,172.011,172.836,0.825,166.6
San Fernando,Copainalá,53.725,54.396,0.671,67.6
San Fernando,El Bosque,128.142,129.343,1.201,136.9
San Fernando,El Parral,86.103,86.308,0.206,99.9
San Fernando,El Porvenir,288.859,293.802,4.942,320.0
San Fernando,Emiliano Zapata,70.057,70.27,0.213,87.0
San Fernando,Escuintla,322.822,323.585,0.762,253.7
San Fernando,Francisco León,116.148,117.764,1.616,150.2
San Fernando,Frontera Comalapa,282.817,283.876,1.059,278.4
San Fernando,Frontera Hidalgo,408.942,409.75,0.807,323.5
San Fernando,Honduras de la Sierra,249.52,251.807,2.286,286.3
San Fernando,Huehuetán,357.065,357.8,0.736,278.1
San Fernando,Huitiupán,171.073,172.842,1.77,182.8
San Fernando,Huixtla,339.816,340.524,0.708,262.9
San Fernando,Huixtán,115.637,116.419,0.782,112.7
San Fernando,Ixhuatán,131.087,133.192,2.105,178.3
San Fernando,Ixtacomitán,163.704,166.611,2.906,203.4
San Fernando,Ixtapa,73.385,73.846,0.46,79.1
San Fernando,Ixtapangajoya,192.194,195.369,3.175,256.4
San Fernando,Jiquipilas,83.195,83.413,0.218,87.9
San Fernando,Jitotol,131.924,133.164,1.24,136.5
San Fernando,Juárez,217.696,218.48,0.784,208.0
San Fernando,La Concordia,164.86,165.231,0.371,183.9
San Fernando,La Grandeza,308.683,310.938,2.256,309.4
San Fernando,La Independencia,200.85,201.707,0.857,199.4
San Fernando,La Libertad,338.344,340.758,2.414,331.1
San Fernando,La Trinitaria,189.45,190.28,0.83,182.5
San Fernando,Larráinzar,117.816,118.846,1.03,149.2
San Fernando,Las Margaritas,191.298,192.152,0.854,187.7
San Fernando,Las Rosas,142.471,143.304,0.833,141.1
San Fernando,Mapastepec,279.232,279.871,0.639,220.7
San Fernando,Maravilla Tenejapa,316.796,319.253,2.457,309.5
San Fernando,Marqués de Comillas,412.281,415.019,2.739,398.2
San Fernando,Mazapa de Madero,318.475,320.992,2.517,316.0
San Fernando,Mazatán,379.489,380.24,0.751,300.2
San Fernando,Metapa,397.833,398.636,0.802,306.3
San Fernando,Mezcalapa,111.393,112.014,0.621,106.7
San Fernando,Mitontic,123.276,124.833,1.556,135.2
San Fernando,Montecristo de Guerrero,216.923,217.87,0.947,246.5
San Fernando,Motozintla,369.211,370.615,1.404,288.6
San Fernando,Nicolás Ruíz,114.674,115.004,0.33,124.5
San Fernando,Ocosingo,326.733,329.131,2.399,408.1
San Fernando,Ocotepec,96.377,97.683,1.305,131.5
San Fernando,Ocozocoautla de Espinosa,52.764,52.956,0.191,62.0
San Fernando,Ostuacán,163.128,164.011,0.883,147.9
San Fernando,Osumacinta,27.281,27.645,0.364,39.2
San Fernando,Oxchuc,141.74,142.73,0.99,139.5
San Fernando,Palenque,315.226,317.632,2.405,308.5
San Fernando,Pantelhó,159.561,161.484,1.923,184.3
San Fernando,Pantepec,103.893,105.655,1.763,143.4
San Fernando,Pichucalco,174.89,177.822,2.932,213.0
San Fernando,Pijijiapan,240.985,241.591,0.606,190.2
San Fernando,Pueblo Nuevo Solistahuacán,146.428,147.774,1.346,146.0
San Fernando,Rayón,112.529,114.397,1.867,155.2
San Fernando,Reforma,213.415,214.193,0.779,200.4
San Fernando,Rincón Chamula San Pedro,154.908,156.317,1.41,155.3
San Fernando,Sabanilla,202.366,204.94,2.574,230.5
San Fernando,Salto de Agua,288.101,290.349,2.248,285.1
San Fernando,San Andrés Duraznal,160.487,162.084,1.597,173.1
San Fernando,San Cristóbal de las Casas,86.746,87.341,0.595,86.8
San Fernando,San Juan Cancuc,145.652,147.082,1.43,166.1
San Fernando,San Lucas,103.897,104.737,0.84,124.5
San Fernando,Santiago el Pinar,123.007,124.251,1.244,149.2
San Fernando,Siltepec,267.073,270.922,3.849,298.0
San Fernando,Simojovel,176.38,178.177,1.798,201.4
San Fernando,Sitalá,179.833,181.961,2.128,210.2
San Fernando,Socoltenango,161.199,161.54,0.342,184.4
San Fernando,Solosuchiapa,153.293,156.19,2.897,203.1
San Fernando,Soyaló,48.95,49.931,0.981,71.4
San Fernando,Suchiapa,50.66,50.868,0.208,70.2
San Fernando,Suchiate,416.084,416.871,0.786,327.0
San Fernando,Sunuapa,205.001,206.154,1.154,197.4
San Fernando,Tapachula,372.322,373.09,0.768,291.0
San Fernando,Tapalapa,99.259,101.061,1.802,140.9
San Fernando,Tapilula,121.455,123.431,1.976,163.9
San Fernando,Tecpatán,87.995,89.078,1.083,107.4
San Fernando,Tenejapa,123.561,124.61,1.049,130.3
San Fernando,Teopisca,112.2,112.939,0.739,117.5
San Fernando,Tila,277.934,280.438,2.503,290.7
San Fernando,Tonalá,175.624,176.154,0.53,154.7
San Fernando,Totolapa,101.112,101.518,0.406,118.1
San Fernando,Tumbalá,259.099,261.202,2.103,266.3
San Fernando,Tuxtla Chico,392.397,393.194,0.797,302.6
San Fernando,Tuxtla Gutiérrez,25.325,25.435,0.11,35.4
San Fernando,Tuzantán,342.175,342.894,0.719,264.4
San Fernando,Tzimol,186.721,187.569,0.848,181.1
San Fernando,Unión Juárez,421.467,422.583,1.116,338.0
San Fernando,Venustiano Carranza,108.501,108.778,0.277,121.3
San Fernando,Villa Comaltitlán,327.357,328.04,0.683,255.2
San Fernando,Villa Corzo,138.002,138.579,0.576,161.6
San Fernando,Villaflores,108.629,108.936,0.308,117.5
San Fernando,Yajalón,235.092,236.762,1.67,235.0
San Fernando,Zinacantán,74.037,74.786,0.75,84.7
San Fernando,Ángel Albino Corzo,198.471,199.051,0.58,232.0
San Juan Cancuc,Acacoyagua,417.919,419.959,2.04,363.1
San Juan Cancuc,Acala,117.594,119.076,1.482,148.0
San Juan Cancuc,Acapetahua,427.398,429.284,1.887,367.7
San Juan Cancuc,Aldama,78.492,79.955,1.464,123.7
San Juan Cancuc,Altamirano,101.144,102.233,1.089,157.3
San Juan Cancuc,Amatenango de la Frontera,264.33,265.807,1.477,276.0
San Juan Cancuc,Amatenango del Valle,98.991,99.852,0.861,116.7
San Juan Cancuc,Amatán,148.491,151.731,3.241,219.5
San Juan Cancuc,Arriaga,246.152,247.889,1.737,224.1
San Juan Cancuc,Bejucal de Ocampo,272.75,274.781,2.031,291.1
San Juan Cancuc,Bella Vista,265.513,267.363,1.85,277.3
San Juan Cancuc,Benemérito de las Américas,373.24,375.366,2.125,362.6
San Juan Cancuc,Berriozábal,155.643,157.098,1.456,174.9
San Juan Cancuc,Bochil,148.456,150.315,1.859,167.3
San Juan Cancuc,Cacahoatán,366.253,373.518,7.265,407.1
San Juan Cancuc,Capitán Luis Ángel Vidal,330.483,334.863,4.38,379.9
San Juan Cancuc,Catazajá,207.501,209.369,1.868,221.6
San Juan Cancuc,Chalchihuitán,58.598,59.933,1.335,99.3
San Juan Cancuc,Chamula,74.184,75.232,1.048,101.8
San Juan Cancuc,Chanal,61.691,62.497,0.806,117.8
San Juan Cancuc,Chapultenango,220.057,224.242,4.185,297.4
San Juan Cancuc,Chenalhó,40.355,41.138,0.782,68.4
San Juan Cancuc,Chiapa de Corzo,129.262,130.582,1.32,146.8
San Juan Cancuc,Chiapilla,96.857,98.044,1.187,139.4
San Juan Cancuc,Chicoasén,179.302,181.341,2.039,198.1
San Juan Cancuc,Chicomuselo,301.674,303.341,1.667,327.3
San Juan Cancuc,Chilón,59.104,60.051,0.946,82.1
San Juan Cancuc,Cintalapa de Figueroa,193.932,195.363,1.431,190.9
San Juan Cancuc,Coapilla,205.441,207.764,2.323,231.1
San Juan Cancuc,Comitán de Domínguez,144.625,145.567,0.942,161.0
San Juan Cancuc,Copainalá,186.57,188.534,1.964,202.9
San Juan Cancuc,El Bosque,117.7,120.35,2.65,182.4
San Juan Cancuc,El Parral,163.857,165.216,1.359,184.0
San Juan Cancuc,El Porvenir,296.839,299.796,2.956,323.6
San Juan Cancuc,Emiliano Zapata,147.811,149.178,1.366,171.2
San Juan Cancuc,Escuintla,432.573,434.554,1.98,363.6
San Juan Cancuc,Francisco León,248.993,251.902,2.909,285.5
San Juan Cancuc,Frontera Comalapa,255.431,256.607,1.176,272.8
San Juan Cancuc,Frontera Hidalgo,418.137,422.169,4.031,417.9
San Juan Cancuc,Honduras de la Sierra,311.45,314.292,2.842,352.9
San Juan Cancuc,Huehuetán,366.26,370.219,3.96,372.4
San Juan Cancuc,Huitiupán,108.048,110.313,2.265,170.2
San Juan Cancuc,Huixtla,353.755,357.699,3.943,361.6
San Juan Cancuc,Huixtán,47.959,48.63,0.671,69.5
San Juan Cancuc,Ixhuatán,167.906,170.957,3.051,243.6
San Juan Cancuc,Ixtacomitán,200.524,204.376,3.852,268.7
San Juan Cancuc,Ixtapa,115.524,117.061,1.537,137.6
San Juan Cancuc,Ixtapangajoya,207.176,210.644,3.468,295.0
San Juan Cancuc,Jiquipilas,192.946,194.382,1.436,197.7
San Juan Cancuc,Jitotol,141.969,144.015,2.045,193.8
San Juan Cancuc,Juárez,327.447,329.449,2.002,317.9
San Juan Cancuc,La Concordia,242.614,244.138,1.524,268.1
San Juan Cancuc,La Grandeza,281.297,283.669,2.372,303.7
San Juan Cancuc,La Independencia,173.463,174.438,0.974,193.7
San Juan Cancuc,La Libertad,193.397,195.261,1.865,218.4
San Juan Cancuc,La Trinitaria,162.064,163.011,0.947,176.8
San Juan Cancuc,Larráinzar,88.371,89.982,1.611,142.9
San Juan Cancuc,Las Margaritas,163.912,164.883,0.971,182.0
San Juan Cancuc,Las Rosas,115.085,116.035,0.95,135.5
San Juan Cancuc,Mapastepec,388.983,390.84,1.857,330.6
San Juan Cancuc,Maravilla Tenejapa,289.41,291.984,2.574,303.9
San Juan Cancuc,Marqués de Comillas,364.034,366.163,2.129,363.3
San Juan Cancuc,Mazapa de Madero,291.089,293.723,2.634,310.4
San Juan Cancuc,Mazatán,388.684,392.659,3.975,394.5
San Juan Cancuc,Metapa,407.028,411.054,4.026,400.6
San Juan Cancuc,Mezcalapa,221.144,222.983,1.839,216.5
San Juan Cancuc,Mitontic,39.362,39.975,0.613,68.1
San Juan Cancuc,Montecristo de Guerrero,294.677,296.778,2.1,330.7
San Juan Cancuc,Motozintla,314.978,318.209,3.231,320.8
San Juan Cancuc,Nicolás Ruíz,126.179,127.444,1.265,146.8
San Juan Cancuc,Ocosingo,207.089,209.262,2.173,312.1
San Juan Cancuc,Ocotepec,229.222,231.821,2.599,266.8
San Juan Cancuc,Ocozocoautla de Espinosa,162.515,163.924,1.409,171.8
San Juan Cancuc,Ostuacán,272.879,274.98,2.101,257.7
San Juan Cancuc,Osumacinta,160.126,161.783,1.657,174.6
San Juan Cancuc,Oxchuc,37.247,37.968,0.721,62.2
San Juan Cancuc,Palenque,170.28,172.135,1.856,195.8
San Juan Cancuc,Pantelhó,45.746,46.831,1.085,96.1
San Juan Cancuc,Pantepec,152.899,155.777,2.878,228.3
San Juan Cancuc,Pichucalco,211.709,215.587,3.878,278.3
San Juan Cancuc,Pijijiapan,350.736,352.56,1.824,300.0
San Juan Cancuc,Pueblo Nuevo Solistahuacán,124.108,126.511,2.403,197.7
San Juan Cancuc,Rayón,143.777,146.539,2.762,215.2
San Juan Cancuc,Reforma,291.779,286.708,-5.07,304.6
San Juan Cancuc,Rincón Chamula San Pedro,132.588,135.054,2.466,207.0
San Juan Cancuc,Sabanilla,127.459,129.295,1.837,177.5
San Juan Cancuc,Salto de Agua,143.154,144.852,1.699,172.3
San Juan Cancuc,San Andrés Duraznal,111.35,113.82,2.47,183.2
San Juan Cancuc,San Cristóbal de las Casas,58.87,59.698,0.827,81.0
San Juan Cancuc,San Fernando,144.87,146.293,1.423,164.7
San Juan Cancuc,San Lucas,93.809,94.999,1.189,136.5
San Juan Cancuc,Santiago el Pinar,81.924,83.436,1.512,132.1
San Juan Cancuc,Siltepec,298.03,300.391,2.361,327.3
San Juan Cancuc,Simojovel,76.263,77.875,1.613,139.4
San Juan Cancuc,Sitalá,41.679,42.755,1.076,77.3
San Juan Cancuc,Socoltenango,162.999,164.055,1.056,197.5
San Juan Cancuc,Solosuchiapa,190.112,193.955,3.843,268.4
San Juan Cancuc,Soyaló,140.992,142.769,1.777,168.1
San Juan Cancuc,Suchiapa,144.451,145.912,1.462,170.4
San Juan Cancuc,Suchiate,425.279,429.289,4.01,421.4
San Juan Cancuc,Sunuapa,232.595,236.754,4.159,304.4
San Juan Cancuc,Tapachula,381.517,385.508,3.992,385.3
San Juan Cancuc,Tapalapa,167.284,170.735,3.451,254.3
San Juan Cancuc,Tapilula,158.274,161.197,2.922,229.2
San Juan Cancuc,Tecpatán,239.359,241.46,2.101,232.8
San Juan Cancuc,Tenejapa,26.728,27.22,0.493,47.0
San Juan Cancuc,Teopisca,84.814,85.67,0.856,111.9
San Juan Cancuc,Tila,116.661,118.547,1.886,160.0
San Juan Cancuc,Tonalá,285.375,287.123,1.748,264.5
San Juan Cancuc,Totolapa,104.793,106.007,1.214,150.6
San Juan Cancuc,Tumbalá,97.825,99.312,1.486,135.6
San Juan Cancuc,Tuxtla Chico,401.591,405.612,4.021,397.0
San Juan Cancuc,Tuxtla Gutiérrez,121.495,122.797,1.302,134.9
San Juan Cancuc,Tuzantán,346.064,349.993,3.93,354.8
San Juan Cancuc,Tzimol,159.335,160.3,0.965,175.5
San Juan Cancuc,Unión Juárez,363.104,369.896,6.792,407.2
San Juan Cancuc,Venustiano Carranza,141.568,142.819,1.251,174.6
San Juan Cancuc,Villa Comaltitlán,437.108,439.009,1.901,365.1
San Juan Cancuc,Villa Corzo,223.716,225.473,1.757,256.6
San Juan Cancuc,Villaflores,194.342,195.83,1.488,212.5
San Juan Cancuc,Yajalón,73.819,74.871,1.053,104.3
San Juan Cancuc,Zinacantán,83.519,84.706,1.187,108.6
San Juan Cancuc,Ángel Albino Corzo,276.225,277.959,1.734,316.2
San Lucas,Acacoyagua,376.304,377.762,1.458,321.7
San Lucas,Acala,26.317,26.483,0.166,39.6
San Lucas,Acapetahua,385.782,387.087,1.305,326.2
San Lucas,Aldama,67.872,68.835,0.963,111.2
San Lucas,Altamirano,153.934,155.06,1.126,205.0
San Lucas,Amatenango de la Frontera,220.372,221.053,0.681,251.0
San Lucas,Amatenango del Valle,74.674,75.185,0.512,92.9
San Lucas,Amatán,181.426,184.644,3.217,245.5
San Lucas,Arriaga,204.537,205.692,1.155,182.7
San Lucas,Bejucal de Ocampo,228.792,230.027,1.235,266.1
San Lucas,Bella Vista,221.555,222.609,1.054,252.3
San Lucas,Benemérito de las Américas,373.992,376.472,2.481,368.6
San Lucas,Berriozábal,114.028,114.901,0.874,133.4
San Lucas,Bochil,106.84,108.118,1.278,125.9
San Lucas,Cacahoatán,322.295,328.764,6.469,382.1
San Lucas,Capitán Luis Ángel Vidal,256.651,259.941,3.29,304.8
San Lucas,Catazajá,300.745,302.93,2.185,304.8
San Lucas,Chalchihuitán,91.534,92.845,1.312,125.3
San Lucas,Chamula,49.695,50.261,0.566,78.8
San Lucas,Chanal,90.569,91.206,0.638,134.5
San Lucas,Chapultenango,242.9,246.524,3.624,262.9
San Lucas,Chenalhó,85.638,86.669,1.032,113.4
San Lucas,Chiapa de Corzo,55.43,55.66,0.23,71.7
San Lucas,Chiapilla,15.325,15.467,0.142,28.1
San Lucas,Chicoasén,137.687,139.144,1.457,156.7
San Lucas,Chicomuselo,206.375,207.347,0.972,286.6
San Lucas,Chilón,168.674,170.005,1.331,183.3
San Lucas,Cintalapa de Figueroa,152.317,153.166,0.849,149.5
San Lucas,Coapilla,163.826,165.567,1.741,189.7
San Lucas,Comitán de Domínguez,120.308,120.9,0.592,137.1
San Lucas,Copainalá,144.955,146.337,1.383,161.5
San Lucas,El Bosque,128.666,130.362,1.697,154.0
San Lucas,El Parral,90.025,90.295,0.269,108.9
San Lucas,El Porvenir,252.881,255.041,2.16,298.6
San Lucas,Emiliano Zapata,44.686,44.925,0.239,68.7
San Lucas,Escuintla,390.958,392.357,1.399,322.2
San Lucas,Francisco León,207.378,209.705,2.327,244.1
San Lucas,Frontera Comalapa,211.473,211.852,0.38,247.8
San Lucas,Frontera Hidalgo,477.078,478.522,1.444,391.9
San Lucas,Honduras de la Sierra,253.443,255.793,2.35,295.4
San Lucas,Huehuetán,425.2,426.572,1.372,346.5
San Lucas,Huitiupán,140.984,143.226,2.242,196.2
San Lucas,Huixtla,407.952,409.296,1.344,331.3
San Lucas,Huixtán,63.934,64.483,0.549,83.1
San Lucas,Ixhuatán,190.749,193.239,2.49,209.1
San Lucas,Ixtacomitán,223.366,226.658,3.291,234.1
San Lucas,Ixtapa,73.909,74.864,0.956,96.2
San Lucas,Ixtapangajoya,251.856,255.417,3.56,287.1
San Lucas,Jiquipilas,151.331,152.185,0.854,156.3
San Lucas,Jitotol,132.447,134.183,1.736,153.6
San Lucas,Juárez,285.832,287.252,1.42,276.5
San Lucas,La Concordia,168.782,169.217,0.435,193.0
San Lucas,La Grandeza,237.339,238.915,1.576,278.7
San Lucas,La Independencia,149.146,149.771,0.625,169.8
San Lucas,La Libertad,286.641,288.823,2.182,301.6
San Lucas,La Trinitaria,137.747,138.344,0.598,152.9
San Lucas,Larráinzar,77.752,78.862,1.11,130.4
San Lucas,Las Margaritas,139.595,140.216,0.621,158.1
San Lucas,Las Rosas,90.768,91.368,0.6,111.6
San Lucas,Mapastepec,347.368,348.643,1.275,289.1
San Lucas,Maravilla Tenejapa,265.093,267.317,2.224,280.0
San Lucas,Marqués de Comillas,360.578,363.084,2.506,368.7
San Lucas,Mazapa de Madero,247.131,248.969,1.838,285.4
San Lucas,Mazatán,447.625,449.012,1.387,368.6
San Lucas,Metapa,465.969,467.408,1.439,374.7
San Lucas,Mezcalapa,179.529,180.786,1.257,175.1
San Lucas,Mitontic,71.573,72.897,1.324,105.7
San Lucas,Montecristo de Guerrero,220.846,221.857,1.011,255.6
San Lucas,Motozintla,271.02,273.455,2.435,295.8
San Lucas,Nicolás Ruíz,48.972,49.22,0.248,63.8
San Lucas,Ocosingo,275.029,277.196,2.166,378.5
San Lucas,Ocotepec,187.607,189.624,2.017,225.4
San Lucas,Ocozocoautla de Espinosa,120.9,121.728,0.827,130.4
San Lucas,Ostuacán,231.264,232.783,1.52,216.3
San Lucas,Osumacinta,118.511,119.586,1.075,133.1
San Lucas,Oxchuc,90.037,90.795,0.758,109.9
San Lucas,Palenque,263.523,265.696,2.173,279.0
San Lucas,Pantelhó,107.858,109.548,1.69,154.8
San Lucas,Pantepec,175.742,178.059,2.317,193.7
San Lucas,Pichucalco,234.552,237.869,3.317,243.8
San Lucas,Pijijiapan,309.121,310.363,1.242,258.6
San Lucas,Pueblo Nuevo Solistahuacán,146.951,148.793,1.842,163.1
San Lucas,Rayón,166.62,168.821,2.201,180.6
San Lucas,Reforma,281.551,282.965,1.415,268.9
San Lucas,Rincón Chamula San Pedro,155.431,157.336,1.905,172.4
